id|points
W07000069|[[-5.345418984255439, 68.5523733228836], [-5.25642116098209, 68.70652529082929], [-5.078421516127683, 68.70652529082929], [-4.989423676467822, 68.5523733228836], [-5.078421516127683, 68.39822145325667], [-5.25642116098209, 68.39822145325667], [-5.345418984255439, 68.5523733228836]]
W07000075|[[-5.345418984255439, 68.19637934240295], [-5.25642116098209, 68.35052696792425], [-5.078421516127683, 68.35052696792425], [-4.989423676467822, 68.19637934240295], [-5.078421516127683, 68.04222473622953], [-5.25642116098209, 68.04222473622953], [-5.345418984255439, 68.19637934240295]]
W07000079|[[-5.345418984255439, 67.84037979051001], [-5.25642116098209, 67.99453154543117], [-5.078421516127683, 67.99453154543117], [-4.989423676467822, 67.84037979051001], [-5.078421516127683, 67.68622926457674], [-5.25642116098209, 67.68622926457674], [-5.345418984255439, 67.84037979051001]]
E14000702|[[-5.345418984255439, 66.77238932808493], [-5.25642116098209, 66.92653985401776], [-5.078421516127683, 66.92653985401776], [-4.989423676467822, 66.77238932808493], [-5.078421516127683, 66.61823731097951], [-5.25642116098209, 66.61823731097951], [-5.345418984255439, 66.77238932808493]]
E14000600|[[-5.345418984255439, 66.4163940202972], [-5.25642116098209, 66.57054443152471], [-5.078421516127683, 66.57054443152471], [-4.989423676467822, 66.4163940202972], [-5.078421516127683, 66.2622417737807], [-5.25642116098209, 66.2622417737807], [-5.345418984255439, 66.4163940202972]]
E14000932|[[-5.345418984255439, 66.0603955335271], [-5.25642116098209, 66.21454622332543], [-5.078421516127683, 66.21454622332543], [-4.989423676467822, 66.0603955335271], [-5.078421516127683, 65.90624366390045], [-5.25642116098209, 65.90624366390045], [-5.345418984255439, 66.0603955335271]]
E14001060|[[-5.345418984255439, 65.70440011103403], [-5.25642116098209, 65.85855084999196], [-5.078421516127683, 65.85855084999196], [-4.989423676467822, 65.70440011103403], [-5.078421516127683, 65.55024840527246], [-5.25642116098209, 65.55024840527246], [-5.345418984255439, 65.70440011103403]]
W07000057|[[-5.648017056478155, 70.86635326990115], [-5.559019429842884, 71.02050507398178], [-5.381019588350402, 71.02050507398178], [-5.2920215848254735, 70.86635326990115], [-5.381019588350402, 70.71220220321338], [-5.559019429842884, 70.71220220321338], [-5.648017056478155, 70.86635326990115]]
W07000048|[[-5.648017056478155, 68.73037300051082], [-5.559019429842884, 68.88452508316225], [-5.381019588350402, 68.88452508316225], [-5.2920215848254735, 68.73037300051082], [-5.381019588350402, 68.57622118004362], [-5.559019429842884, 68.57622118004362], [-5.648017056478155, 68.73037300051082]]
W07000049|[[-5.648017056478155, 68.37437489063058], [-5.559019429842884, 68.52852551488274], [-5.381019588350402, 68.52852551488274], [-5.2920215848254735, 68.37437489063058], [-5.381019588350402, 68.22022302100393], [-5.559019429842884, 68.22022302100393], [-5.648017056478155, 68.37437489063058]]
W07000074|[[-5.648017056478155, 68.01837940259148], [-5.559019429842884, 68.17252874869617], [-5.381019588350402, 68.17252874869617], [-5.2920215848254735, 68.01837940259148], [-5.381019588350402, 67.86422754935114], [-5.559019429842884, 67.86422754935114], [-5.648017056478155, 68.01837940259148]]
W07000078|[[-5.648017056478155, 67.66238124355151], [-5.559019429842884, 67.81653193334985], [-5.381019588350402, 67.81653193334985], [-5.2920215848254735, 67.66238124355151], [-5.381019588350402, 67.50822937392488], [-5.559019429842884, 67.50822937392488], [-5.648017056478155, 67.66238124355151]]
E14001038|[[-5.648017056478155, 66.2383940804856], [-5.559019429842884, 66.39254599927197], [-5.381019588350402, 66.39254599927197], [-5.2920215848254735, 66.2383940804856], [-5.381019588350402, 66.0842422108588], [-5.559019429842884, 66.0842422108588], [-5.648017056478155, 66.2383940804856]]
E14000988|[[-5.648017056478155, 65.88239860883294], [-5.559019429842884, 66.03654767636709], [-5.381019588350402, 66.03654767636709], [-5.2920215848254735, 65.88239860883294], [-5.381019588350402, 65.7282481812187], [-5.559019429842884, 65.7282481812187], [-5.648017056478155, 65.88239860883294]]
E14000996|[[-5.648017056478155, 65.52640054811215], [-5.559019429842884, 65.68055230303347], [-5.381019588350402, 65.68055230303347], [-5.2920215848254735, 65.52640054811215], [-5.381019588350402, 65.37224879319099], [-5.559019429842884, 65.37224879319099], [-5.648017056478155, 65.52640054811215]]
E14000678|[[-5.648017056478155, 65.17040507645966], [-5.559019429842884, 65.32455414399364], [-5.381019588350402, 65.32455414399364], [-5.2920215848254735, 65.17040507645966], [-5.381019588350402, 65.01625181397975], [-5.559019429842884, 65.01625181397975], [-5.648017056478155, 65.17040507645966]]
W07000041|[[-5.950615341725464, 71.4003480422916], [-5.861617338200538, 71.5544998955318], [-5.683617447548529, 71.5544998955318], [-5.594619657048203, 71.4003480422916], [-5.683617447548529, 71.24620003988043], [-5.861617338200538, 71.24620003988043], [-5.950615341725464, 71.4003480422916]]
W07000046|[[-5.950615341725464, 68.5523733228836], [-5.861617338200538, 68.70652529082929], [-5.683617447548529, 68.70652529082929], [-5.594619657048203, 68.5523733228836], [-5.683617447548529, 68.39822145325667], [-5.861617338200538, 68.39822145325667], [-5.950615341725464, 68.5523733228836]]
W07000047|[[-5.950615341725464, 68.19637934240295], [-5.861617338200538, 68.35052696792425], [-5.683617447548529, 68.35052696792425], [-5.594619657048203, 68.19637934240295], [-5.683617447548529, 68.04222473622953], [-5.861617338200538, 68.04222473622953], [-5.950615341725464, 68.19637934240295]]
W07000073|[[-5.950615341725464, 67.84037979051001], [-5.861617338200538, 67.99453154543117], [-5.683617447548529, 67.99453154543117], [-5.594619657048203, 67.84037979051001], [-5.683617447548529, 67.68622926457674], [-5.861617338200538, 67.68622926457674], [-5.950615341725464, 67.84037979051001]]
E14000595|[[-5.950615341725464, 66.0603955335271], [-5.861617338200538, 66.21454622332543], [-5.683617447548529, 66.21454622332543], [-5.594619657048203, 66.0603955335271], [-5.683617447548529, 65.90624366390045], [-5.861617338200538, 65.90624366390045], [-5.950615341725464, 66.0603955335271]]
E14000623|[[-5.950615341725464, 65.70440011103403], [-5.861617338200538, 65.85855084999196], [-5.683617447548529, 65.85855084999196], [-5.594619657048203, 65.70440011103403], [-5.683617447548529, 65.55024840527246], [-5.861617338200538, 65.55024840527246], [-5.950615341725464, 65.70440011103403]]
E14000698|[[-5.950615341725464, 65.34840200115379], [-5.861617338200538, 65.50255269095186], [-5.683617447548529, 65.50255269095186], [-5.594619657048203, 65.34840200115379], [-5.683617447548529, 65.19425013152701], [-5.861617338200538, 65.19425013152701], [-5.950615341725464, 65.34840200115379]]
E14000835|[[-5.950615341725464, 64.99240657866059], [-5.861617338200538, 65.14655866131204], [-5.683617447548529, 65.14655866131204], [-5.594619657048203, 64.99240657866059], [-5.683617447548529, 64.83825470903396], [-5.861617338200538, 64.83825470903396], [-5.950615341725464, 64.99240657866059]]
E14000999|[[-5.950615341725464, 64.63640841962092], [-5.861617338200538, 64.79055906025951], [-5.683617447548529, 64.79055906025951], [-5.594619657048203, 64.63640841962092], [-5.683617447548529, 64.48225650083454], [-5.861617338200538, 64.48225650083454], [-5.950615341725464, 64.63640841962092]]
W07000067|[[-6.253213315629134, 68.37437489063058], [-6.164215377650241, 68.52852551488274], [-5.986214471034803, 68.52852551488274], [-5.897216467509874, 68.37437489063058], [-5.986214471034803, 68.22022302100393], [-6.164215377650241, 68.22022302100393], [-6.253213315629134, 68.37437489063058]]
W07000066|[[-6.253213315629134, 68.01837940259148], [-6.164215377650241, 68.17252874869617], [-5.986214471034803, 68.17252874869617], [-5.897216467509874, 68.01837940259148], [-5.986214471034803, 67.86422754935114], [-6.164215377650241, 67.86422754935114], [-6.253213315629134, 68.01837940259148]]
E14000838|[[-6.253213315629134, 65.88239860883294], [-6.164215377650241, 66.03654767636709], [-5.986214471034803, 66.03654767636709], [-5.897216467509874, 65.88239860883294], [-5.986214471034803, 65.7282481812187], [-6.164215377650241, 65.7282481812187], [-6.253213315629134, 65.88239860883294]]
E14001000|[[-6.253213315629134, 65.52640054811215], [-6.164215377650241, 65.68055230303347], [-5.986214471034803, 65.68055230303347], [-5.897216467509874, 65.52640054811215], [-5.986214471034803, 65.37224879319099], [-6.164215377650241, 65.37224879319099], [-6.253213315629134, 65.52640054811215]]
E14000950|[[-6.253213315629134, 65.17040507645966], [-6.164215377650241, 65.32455414399364], [-5.986214471034803, 65.32455414399364], [-5.897216467509874, 65.17040507645966], [-5.986214471034803, 65.01625181397975], [-6.164215377650241, 65.01625181397975], [-6.253213315629134, 65.17040507645966]]
E14001001|[[-6.253213315629134, 64.81440685187366], [-6.164215377650241, 64.96855872150029], [-5.986214471034803, 64.96855872150029], [-5.897216467509874, 64.81440685187366], [-5.986214471034803, 64.66025504779289], [-6.164215377650241, 64.66025504779289], [-6.253213315629134, 64.81440685187366]]
W07000045|[[-6.555811273146312, 68.19637934240295], [-6.4668082225772245, 68.35052696792425], [-6.288812444938473, 68.35052696792425], [-6.1998103447868, 68.19637934240295], [-6.288812444938473, 68.04222473622953], [-6.4668082225772245, 68.04222473622953], [-6.555811273146312, 68.19637934240295]]
W07000065|[[-6.555811273146312, 67.84037979051001], [-6.4668082225772245, 67.99453154543117], [-6.288812444938473, 67.99453154543117], [-6.1998103447868, 67.84037979051001], [-6.288812444938473, 67.68622926457674], [-6.4668082225772245, 67.68622926457674], [-6.555811273146312, 67.84037979051001]]
E14000879|[[-6.555811273146312, 65.34840200115379], [-6.4668082225772245, 65.50255269095186], [-6.288812444938473, 65.50255269095186], [-6.1998103447868, 65.34840200115379], [-6.288812444938473, 65.19425013152701], [-6.4668082225772245, 65.19425013152701], [-6.555811273146312, 65.34840200115379]]
E14000880|[[-6.555811273146312, 64.99240657866059], [-6.4668082225772245, 65.14655866131204], [-6.288812444938473, 65.14655866131204], [-6.1998103447868, 64.99240657866059], [-6.288812444938473, 64.83825470903396], [-6.4668082225772245, 64.83825470903396], [-6.555811273146312, 64.99240657866059]]
E14000837|[[-6.858404134459812, 65.17040507645966], [-6.769406180094402, 65.32455414399364], [-6.59140635498842, 65.32455414399364], [-6.502408613647601, 65.17040507645966], [-6.59140635498842, 65.01625181397975], [-6.769406180094402, 65.01625181397975], [-6.858404134459812, 65.17040507645966]]
E14000938|[[-6.858404134459812, 64.81440685187366], [-6.769406180094402, 64.96855872150029], [-6.59140635498842, 64.96855872150029], [-6.502408613647601, 64.81440685187366], [-6.59140635498842, 64.66025504779289], [-6.769406180094402, 64.66025504779289], [-6.858404134459812, 64.81440685187366]]
E14000961|[[-7.161002108363476, 64.99240657866059], [-7.072004465341705, 65.14655866131204], [-6.894004525530194, 65.14655866131204], [-6.805006685870336, 64.99240657866059], [-6.894004525530194, 64.83825470903396], [-7.072004465341705, 64.83825470903396], [-7.161002108363476, 64.99240657866059]]
E14001003|[[-7.161002108363476, 64.63640841962092], [-7.072004465341705, 64.79055906025951], [-6.894004525530194, 64.79055906025951], [-6.805006685870336, 64.63640841962092], [-6.894004525530194, 64.48225650083454], [-7.072004465341705, 64.48225650083454], [-7.161002108363476, 64.63640841962092]]
E14000616|[[-7.463600360837777, 64.81440685187366], [-7.374602537564425, 64.96855872150029], [-7.196602597752896, 64.96855872150029], [-7.107605003890645, 64.81440685187366], [-7.196602597752896, 64.66025504779289], [-7.374602537564425, 64.66025504779289], [-7.463600360837777, 64.81440685187366]]
E14000964|[[-7.766198351127957, 64.63640841962092], [-7.677200511468099, 64.79055906025951], [-7.499200866613703, 64.79055906025951], [-7.410202928634804, 64.63640841962092], [-7.499200866613703, 64.48225650083454], [-7.677200511468099, 64.48225650083454], [-7.766198351127957, 64.63640841962092]]
N06000005|[[-6.858404134459812, 74.42632091538192], [-6.769406180094402, 74.58047262114351], [-6.59140635498842, 74.58047262114351], [-6.502408613647601, 74.42632091538192], [-6.59140635498842, 74.27217012726454], [-6.769406180094402, 74.27217012726454], [-6.858404134459812, 74.42632091538192]]
N06000001|[[-6.858404134459812, 73.71432733384889], [-6.769406180094402, 73.86847925263525], [-6.59140635498842, 73.86847925263525], [-6.502408613647601, 73.71432733384889], [-6.59140635498842, 73.56017669321014], [-6.769406180094402, 73.56017669321014], [-6.858404134459812, 73.71432733384889]]
N06000013|[[-6.858404134459812, 73.35833200967473], [-6.769406180094402, 73.51248378098246], [-6.59140635498842, 73.51248378098246], [-6.502408613647601, 73.35833200967473], [-6.59140635498842, 73.2041812707171], [-6.769406180094402, 73.2041812707171], [-6.858404134459812, 73.35833200967473]]
N06000012|[[-7.161002108363476, 74.60431967536479], [-7.072004465341705, 74.7584714302861], [-6.894004525530194, 74.7584714302861], [-6.805006685870336, 74.60431967536479], [-6.894004525530194, 74.45016877254196], [-7.072004465341705, 74.45016877254196], [-7.161002108363476, 74.60431967536479]]
N06000014|[[-7.161002108363476, 74.24832243396945], [-7.072004465341705, 74.40247687627794], [-6.894004525530194, 74.40247687627794], [-6.805006685870336, 74.24832243396945], [-6.894004525530194, 74.09417325173], [-7.072004465341705, 74.09417325173], [-7.161002108363476, 74.24832243396945]]
N06000002|[[-7.161002108363476, 73.89232689677092], [-7.072004465341705, 74.04647801261814], [-6.894004525530194, 74.04647801261814], [-6.805006685870336, 73.89232689677092], [-6.894004525530194, 73.738175027144], [-7.072004465341705, 73.738175027144], [-7.161002108363476, 73.89232689677092]]
N06000003|[[-7.161002108363476, 73.53632868857136], [-7.072004465341705, 73.69048054181158], [-6.894004525530194, 73.69048054181158], [-6.805006685870336, 73.53632868857136], [-6.894004525530194, 73.38217971935642], [-7.072004465341705, 73.38217971935642], [-7.161002108363476, 73.53632868857136]]
N06000016|[[-7.161002108363476, 73.18033336439734], [-7.072004465341705, 73.3344842180606], [-6.894004525530194, 73.3344842180606], [-6.805006685870336, 73.18033336439734], [-6.894004525530194, 73.02618149477055], [-7.072004465341705, 73.02618149477055], [-7.161002108363476, 73.18033336439734]]
N06000006|[[-7.463600360837777, 74.78231897610272], [-7.374602537564425, 74.93647078018348], [-7.196602597752896, 74.93647078018348], [-7.107605003890645, 74.78231897610272], [-7.196602597752896, 74.62816720479496], [-7.374602537564425, 74.62816720479496], [-7.463600360837777, 74.78231897610272]]
N06000010|[[-7.463600360837777, 74.42632091538192], [-7.374602537564425, 74.58047262114351], [-7.196602597752896, 74.58047262114351], [-7.107605003890645, 74.42632091538192], [-7.196602597752896, 74.27217012726454], [-7.374602537564425, 74.27217012726454], [-7.463600360837777, 74.42632091538192]]
N06000009|[[-7.463600360837777, 74.07032544372912], [-7.374602537564425, 74.22447731335606], [-7.196602597752896, 74.22447731335606], [-7.107605003890645, 74.07032544372912], [-7.196602597752896, 73.91617367242168], [-7.374602537564425, 73.91617367242168], [-7.463600360837777, 74.07032544372912]]
N06000004|[[-7.463600360837777, 73.71432733384889], [-7.374602537564425, 73.86847925263525], [-7.196602597752896, 73.86847925263525], [-7.107605003890645, 73.71432733384889], [-7.196602597752896, 73.56017669321014], [-7.374602537564425, 73.56017669321014], [-7.463600360837777, 73.71432733384889]]
N06000015|[[-7.463600360837777, 73.35833200967473], [-7.374602537564425, 73.51248378098246], [-7.196602597752896, 73.51248378098246], [-7.107605003890645, 73.35833200967473], [-7.196602597752896, 73.2041812707171], [-7.374602537564425, 73.2041812707171], [-7.463600360837777, 73.35833200967473]]
